pmid,pmcid,doi,title,year,xml_path,source_url
nan,PMC4507784,nan,Brassinazole resistant 1 (BZR1)-dependent brassinosteroid signalling pathway leads to ectopic activation of quiescent cell division and suppresses columella stem cell differentiation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4507784.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4507784/
nan,PMC4349987,nan,Proteomic study of microsomal proteins reveals a key role for Arabidopsis Annexin 1 in mediating heat stress-induced increase in intracellular calcium levels.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4349987.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4349987/
nan,PMC6638264,nan,Apyrase inhibitors enhance the ability of diverse fungicides to inhibit the growth of different plant-pathogenic fungi,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6638264.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6638264/
nan,PMC6130020,nan,ANN1 and ANN2 Function in Post-Phloem Sugar Transport in Root Tips to Affect Primary Root Growth,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6130020.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130020/
nan,PMC9695374,nan,Mitochondria-targeted human catalase in the mouse longevity MCAT model mitigates head-tilt bedrest-induced neuro-inflammation in the hippocampus.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9695374.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695374/
nan,PMC6141014,nan,Structural and functional properties of bone are compromised in amyotrophic lateral sclerosis mice.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6141014.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141014/
nan,PMC6706399,nan,Longitudinal time course of muscle impairments during partial weight-bearing in rats,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6706399.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6706399/
nan,PMC12034070,nan,The partial weight-bearing rat model using a pelvic harness does not impact stress or hindlimb blood flow.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC12034070.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034070/
nan,PMC7235020,nan,Dose-dependent skeletal deficits due to varied reductions in mechanical loading in rats.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7235020.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235020/
nan,PMC7599661,nan,Approaching Gravity as a Continuum Using the Rat Partial Weight-Bearing Model,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7599661.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599661/
nan,PMC8493566,nan,Hindlimb suspension in Wistar rats: Sex-based differences in muscle response,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8493566.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493566/
nan,PMC10926278,nan,Adaptation to full weight-bearing following disuse in rats: The impact of biological sex on musculoskeletal recovery,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10926278.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10926278/
nan,PMC6069985,nan,Effects of liquid cultivation on gene expression and phenotype of C. elegans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6069985.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069985/
nan,PMC9856674,nan,Transcriptomic Signature of the Simulated Microgravity Response in Caenorhabditis elegans and Comparison to Spaceflight Experiments.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9856674.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856674/
nan,PMC9410522,nan,Enabling clonal analyses of yeast in outer space by encapsulation and desiccation in hollow microparticles.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9410522.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9410522/
nan,PMC10344948,nan,Caenorhabditis elegans in microgravity: An omics perspective,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10344948.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344948/
nan,PMC4750446,nan,Dried plum diet protects from bone loss caused by ionizing radiation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4750446.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4750446/
nan,PMC7162976,nan,Dietary countermeasure mitigates simulated spaceflight-induced osteopenia in mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7162976.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162976/
nan,PMC11353732,nan,Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11353732.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/
nan,PMC11953390,nan,Autophagy and its consequences for platelet biology,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11953390.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11953390/
nan,PMC9737020,nan,A new role of NAP1L1 in megakaryocytes and human platelets,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9737020.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9737020/
nan,PMC5515519,nan,Evaluation of rodent spaceflight in the NASA animal enclosure module for an extended operational period (up to 35 days),,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5515519.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515519/
nan,PMC10144393,nan,Morphology of Penicillium rubens Biofilms Formed in Space,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10144393.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10144393/
nan,PMC10719374,nan,Explainable machine learning identifies multi-omics signatures of muscle response to spaceflight in mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10719374.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719374/
nan,PMC11096397,nan,Microbial adaptation to spaceflight is correlated with bacteriophage-encoded functions,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11096397.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11096397/
nan,PMC11166655,nan,Influence of the spaceflight environment on macrophage lineages,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166655.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166655/
nan,PMC7937622,nan,MARSBOx: Fungal and bacterial endurance from a balloon-flown analog mission in the stratosphere,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7937622.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7937622/
nan,PMC7055474,nan,In situ linkage of fungal and bacterial proliferation to microbiologically influenced corrosion in B20 biodiesel storage tanks.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7055474.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/
nan,PMC7118179,nan,"Identification of metagenome-assembled genomes containing antimicrobial resistance genes, isolated from an advanced water treatment facility.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7118179.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/
nan,PMC4494396,nan,Nature of pre-earthquake phenomena and their effects on living organisms,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4494396.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494396/
nan,PMC8323809,nan,The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8323809.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/
nan,PMC8886715,nan,Blocking SARS-CoV-2 Delta variant (B.1.617.2) spike protein receptor-binding domain binding with the ACE2 receptor of the host cell and inhibiting virus infections using human host defense peptide-conjugated graphene quantum dots.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8886715.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/
nan,PMC8890767,nan,Safety and pharmacokinetics of intranasally administered heparin,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8890767.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8890767/
nan,PMC9487896,nan,Inhibition of SARS-CoV-2 wild-type (Wuhan-Hu-1) and Delta (B.1.617.2) strains by marine sulfated glycans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9487896.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487896/
nan,PMC10142442,nan,Inhibition of Cytomegalovirus by Pentacta pygmaea Fucosylated Chondroitin Sulfate Depends on Its Molecular Weight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10142442.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10142442/
nan,PMC11477029,nan,Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11477029.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/
nan,PMC4309301,nan,A Tissue Retrieval and Postharvest Processing Regimen for Rodent Reproductive Tissues Compatible with Long-Term Storage on the International Space Station and Postflight Biospecimen Sharing Program,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4309301.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309301/
nan,PMC11166981,nan,Effects of sex and gender on adaptations to space: reproductive health,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166981.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/
nan,PMC6343501,nan,Effects of spaceflight on the muscles of the murine shoulder.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6343501.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6343501/
nan,PMC7138367,nan,Multiscale effects of spaceflight on murine tendon and bone,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7138367.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138367/
nan,PMC6689164,nan,Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6689164.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6689164/
nan,PMC3564669,nan,Failure to Generate Bone Marrow Adipocytes Does Not Protect Mice from Ovariectomy-Induced Osteopenia,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3564669.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3564669/
nan,PMC4042434,nan,Acute exposure to high dose gamma-radiation results in transient activation of bone lining cells,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4042434.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4042434/
nan,PMC4161659,nan,Morbid obesity attenuates the skeletal abnormalities associated with leptin deficiency in mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4161659.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161659/
nan,PMC4917201,nan,Hypothalamic leptin gene therapy reduces body weight without accelerating age-related bone loss,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4917201.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4917201/
nan,PMC4985531,nan,Hypothalamic Leptin Gene Therapy Reduces Bone Marrow Adiposity in ob/ob Mice Fed Regular and High-Fat Diets.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4985531.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4985531/
nan,PMC5421618,nan,Room temperature housing results in premature cancellous bone loss in growing female mice: implications for the mouse as a preclinical model for age-related bone loss.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5421618.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5421618/
nan,PMC5515514,nan,Spaceflight-induced vertebral bone loss in ovariectomized rats is associated with increased bone marrow adiposity and no change in bone formation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5515514.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515514/
nan,PMC8671758,nan,Role of oestrogen receptor signaling in skeletal response to leptin in female ob/ob mice.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8671758.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8671758/
nan,PMC5771473,nan,Effects of hypothalamic leptin gene therapy on osteopetrosis in leptin-deficient mice.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5771473.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5771473/
nan,PMC5288125,nan,Leptin stimulates bone formation in ob/ob mice at doses having minimal impact on energy metabolism.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5288125.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5288125/
nan,PMC5389344,nan,Bone Marrow Adipose Tissue Deficiency Increases Disuse-Induced Bone Loss in Male Mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5389344.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389344/
nan,PMC9784906,nan,Metabolic Coupling Between Bone Marrow Adipose Tissue and Hematopoiesis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9784906.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9784906/
nan,PMC6548323,nan,Maintenance of near normal bone mass and architecture in lethally irradiated female mice following adoptive transfer with as few as 750 purified hematopoietic stem cells.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6548323.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6548323/
nan,PMC6597714,nan,Effect of leptin deficiency on the skeletal response to hindlimb unloading in adult male mice.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6597714.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6597714/
nan,PMC6865368,nan,Thermoneutral housing attenuates premature cancellous bone loss in male C57BL/6J mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6865368.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6865368/
nan,PMC7907224,nan,Effects of Spaceflight on Cancellous and Cortical Bone in Proximal Femur in Growing Rats,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7907224.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7907224/
nan,PMC8213760,nan,Evidence for increased thermogenesis in female C57BL/6J mice housed aboard the international space station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8213760.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8213760/
nan,PMC9582271,nan,Leptin and environmental temperature as determinants of bone marrow adiposity in female mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9582271.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9582271/
nan,PMC10063413,nan,Small changes in thermoregulation influence cancellous bone turnover balance in distal femur metaphysis in growing female mice,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10063413/
nan,PMC10889206,nan,Bone Marrow Adipose Tissue Is Not Required for Reconstitution of the Immune System Following Irradiation in Male Mice,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10889206.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10889206/
nan,PMC8468678,nan,Simulated Microgravity Promotes Horizontal Gene Transfer of Antimicrobial Resistance Genes between Bacterial Genera in the Absence of Antibiotic Selective Pressure,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8468678.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468678/
nan,PMC9031868,nan,Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9031868.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/
nan,PMC10030976,nan,Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10030976.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/
nan,PMC5910807,nan,Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5910807.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/
nan,PMC12021249,nan,Microfluidic Device for Studying Nematodes,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC12021249.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/
nan,PMC6057834,nan,NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6057834.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/
nan,PMC6876156,nan,"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6876156.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/
nan,PMC7415877,nan,Molecular muscle experiment: Hardware and operational lessons for future astrobiology space experiments,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7415877.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/
nan,PMC7285199,nan,Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7285199.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/
nan,PMC9549344,nan,A region of UNC-89 (obscurin) lying between two protein kinase domains is a highly elastic spring required for proper sarcomere organization,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9549344.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/
nan,PMC7530743,nan,NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7530743.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/
nan,PMC7890410,nan,Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7890410.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/
nan,PMC9640571,nan,Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9640571.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/
nan,PMC9862956,nan,A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9862956.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/
nan,PMC10410709,nan,Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10410709.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/
nan,PMC10751425,nan,Bisphosphonates attenuate age-related muscle decline in Caenorhabditis elegans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10751425.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/
nan,PMC10605753,nan,Spaceflight Induces Strength Decline in Caenorhabditis elegans,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10605753.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/
nan,PMC10846184,nan,Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10846184.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/
nan,PMC11166967,nan,Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166967.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/
nan,PMC11302229,nan,Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11302229.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/
nan,PMC11487192,nan,Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11487192.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/
nan,PMC3554398,nan,New perspectives on viable microbial communities in low-biomass cleanroom environments,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3554398.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/
nan,PMC10370681,nan,Microbial existence in controlled habitats and their resistance to space conditions,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10370681.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/
nan,PMC4624184,nan,Microbiomes of the dust particles collected from the International Space Station and Spacecraft assembly facilities,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4624184.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/
nan,PMC4945788,nan,"Draft genome sequences of two Aspergillus fumigatus strains, isolated from the International Space Station",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4945788.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/
nan,PMC9116463,nan,Characterization of Aspergillus fumigatus isolates from air and surfaces of the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9116463.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/
nan,PMC5201052,nan,Draft genome sequences of biosafety level 2 opportunistic pathogens isolated from the environmental surfaces of the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5201052.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/
nan,PMC5391430,nan,Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5391430.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/
nan,PMC5504618,nan,Human presence impacts fungal diversity of inflated lunar/Mars analog habitat.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5504618.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/
nan,PMC5580210,nan,Whole metagenome profiles of particulates collected from the International Space Station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5580210.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/
nan,PMC8421509,nan,Microbial Characteristics of ISS Environmental Surfaces,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8421509.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/
nan,PMC5552977,nan,"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5552977.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/
nan,PMC5805884,nan,Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5805884.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/
nan,PMC5864415,nan,KatharoSeq enables high-throughput microbiome analysis from low-biomass samples,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5864415.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/
nan,PMC6013642,nan,Draft genome sequence of a clinical isolate of Fusarium fujikuroi isolated from a male patient with acute myeloid leukemia.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6013642.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/
nan,PMC5578834,nan,"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5578834.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/
nan,PMC9241228,nan,Detection of antimicrobial resistance genes associated with the International Space Station environmental surfaces,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9241228.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/
nan,PMC5958250,nan,Draft genome sequences of two Fusarium oxysporum isolates cultured from infected Zinnia hybrida plants grown on the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5958250.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/
nan,PMC7326050,nan,Characterization of Aspergillus niger Isolated from the International Space Station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7326050.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/
nan,PMC6251167,nan,Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6251167.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/
nan,PMC6280456,nan,Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6280456.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/
nan,PMC9098231,nan,"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9098231.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/
nan,PMC9116463,nan,Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9116463.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/
nan,PMC6426649,nan,Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6426649.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/
